scene_id,OID,lng,lat,date,image_path,filename,image_url
S0233,42578,106.474159,29.494374,201711,images/42578_106.474159_29.494374_201711.jpg,42578_106.474159_29.494374_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/42578_106.474159_29.494374_201711.jpg
S0234,44864,106.452648,29.560278,201610,images/44864_106.452648_29.560278_201610.jpg,44864_106.452648_29.560278_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/44864_106.452648_29.560278_201610.jpg
S0235,5390,106.497702,29.525967,201907,images/5390_106.497702_29.525967_201907.jpg,5390_106.497702_29.525967_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/5390_106.497702_29.525967_201907.jpg
S0236,12035,106.516212,29.576806,201906,images/12035_106.516212_29.576806_201906.jpg,12035_106.516212_29.576806_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/12035_106.516212_29.576806_201906.jpg
S0237,45350,106.524554,29.608872,201907,images/45350_106.524554_29.608872_201907.jpg,45350_106.524554_29.608872_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/45350_106.524554_29.608872_201907.jpg
S0238,9921,106.509816,29.477098,202210,images/9921_106.509816_29.477098_202210.jpg,9921_106.509816_29.477098_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/9921_106.509816_29.477098_202210.jpg
S0239,53223,106.50624,29.567351,201906,images/53223_106.50624_29.567351_201906.jpg,53223_106.50624_29.567351_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/53223_106.50624_29.567351_201906.jpg
S0240,26114,106.476375,29.519493,201907,images/26114_106.476375_29.519493_201907.jpg,26114_106.476375_29.519493_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/26114_106.476375_29.519493_201907.jpg
S0241,22630,106.594663,29.573287,201907,images/22630_106.594663_29.573287_201907.jpg,22630_106.594663_29.573287_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/22630_106.594663_29.573287_201907.jpg
S0242,13079,106.531506,29.608295,201907,images/13079_106.531506_29.608295_201907.jpg,13079_106.531506_29.608295_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/13079_106.531506_29.608295_201907.jpg
S0243,43746,106.449455,29.48756,202210,images/43746_106.449455_29.48756_202210.jpg,43746_106.449455_29.48756_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/43746_106.449455_29.48756_202210.jpg
S0244,46751,106.500028,29.613408,202210,images/46751_106.500028_29.613408_202210.jpg,46751_106.500028_29.613408_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/46751_106.500028_29.613408_202210.jpg
S0245,11606,106.522165,29.530845,201711,images/11606_106.522165_29.530845_201711.jpg,11606_106.522165_29.530845_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/11606_106.522165_29.530845_201711.jpg
S0246,30946,106.527451,29.590555,201610,images/30946_106.527451_29.590555_201610.jpg,30946_106.527451_29.590555_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/30946_106.527451_29.590555_201610.jpg
S0247,54564,106.499363,29.54326,202210,images/54564_106.499363_29.54326_202210.jpg,54564_106.499363_29.54326_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/54564_106.499363_29.54326_202210.jpg
S0248,33362,106.504079,29.530936,202210,images/33362_106.504079_29.530936_202210.jpg,33362_106.504079_29.530936_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/33362_106.504079_29.530936_202210.jpg
S0249,7499,106.538608,29.576568,202210,images/7499_106.538608_29.576568_202210.jpg,7499_106.538608_29.576568_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/7499_106.538608_29.576568_202210.jpg
S0250,54742,106.543427,29.489006,201906,images/54742_106.543427_29.489006_201906.jpg,54742_106.543427_29.489006_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/54742_106.543427_29.489006_201906.jpg
S0251,47600,106.571168,29.562555,202210,images/47600_106.571168_29.562555_202210.jpg,47600_106.571168_29.562555_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/47600_106.571168_29.562555_202210.jpg
S0252,19613,106.485748,29.465527,201906,images/19613_106.485748_29.465527_201906.jpg,19613_106.485748_29.465527_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19613_106.485748_29.465527_201906.jpg
S0253,9221,106.548361,29.511429,202210,images/9221_106.548361_29.511429_202210.jpg,9221_106.548361_29.511429_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/9221_106.548361_29.511429_202210.jpg
S0254,29992,106.551383,29.497881,202210,images/29992_106.551383_29.497881_202210.jpg,29992_106.551383_29.497881_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/29992_106.551383_29.497881_202210.jpg
S0255,12287,106.534237,29.587293,202210,images/12287_106.534237_29.587293_202210.jpg,12287_106.534237_29.587293_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/12287_106.534237_29.587293_202210.jpg
S0256,29191,106.574578,29.558423,202210,images/29191_106.574578_29.558423_202210.jpg,29191_106.574578_29.558423_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/29191_106.574578_29.558423_202210.jpg
S0257,24419,106.453363,29.530191,201907,images/24419_106.453363_29.530191_201907.jpg,24419_106.453363_29.530191_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/24419_106.453363_29.530191_201907.jpg
S0258,39856,106.600907,29.588356,201610,images/39856_106.600907_29.588356_201610.jpg,39856_106.600907_29.588356_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/39856_106.600907_29.588356_201610.jpg
S0259,16260,106.567009,29.605739,202210,images/16260_106.567009_29.605739_202210.jpg,16260_106.567009_29.605739_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/16260_106.567009_29.605739_202210.jpg
S0260,47062,106.534458,29.566187,202210,images/47062_106.534458_29.566187_202210.jpg,47062_106.534458_29.566187_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/47062_106.534458_29.566187_202210.jpg
S0261,22274,106.468721,29.523591,202210,images/22274_106.468721_29.523591_202210.jpg,22274_106.468721_29.523591_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/22274_106.468721_29.523591_202210.jpg
S0262,4792,106.473754,29.474413,201610,images/4792_106.473754_29.474413_201610.jpg,4792_106.473754_29.474413_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/4792_106.473754_29.474413_201610.jpg
S0263,23460,106.568022,29.55652,202210,images/23460_106.568022_29.55652_202210.jpg,23460_106.568022_29.55652_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/23460_106.568022_29.55652_202210.jpg
S0264,27351,106.593632,29.584959,201710,images/27351_106.593632_29.584959_201710.jpg,27351_106.593632_29.584959_201710.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/27351_106.593632_29.584959_201710.jpg
S0265,45369,106.504868,29.58978,201610,images/45369_106.504868_29.58978_201610.jpg,45369_106.504868_29.58978_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/45369_106.504868_29.58978_201610.jpg
S0266,19217,106.543594,29.616706,202210,images/19217_106.543594_29.616706_202210.jpg,19217_106.543594_29.616706_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19217_106.543594_29.616706_202210.jpg
S0267,2881,106.524572,29.515151,201711,images/2881_106.524572_29.515151_201711.jpg,2881_106.524572_29.515151_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/2881_106.524572_29.515151_201711.jpg
S0268,12074,106.54999,29.52391,201711,images/12074_106.54999_29.52391_201711.jpg,12074_106.54999_29.52391_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/12074_106.54999_29.52391_201711.jpg
S0269,16976,106.559309,29.538456,202210,images/16976_106.559309_29.538456_202210.jpg,16976_106.559309_29.538456_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/16976_106.559309_29.538456_202210.jpg
S0270,17892,106.468643,29.565728,201907,images/17892_106.468643_29.565728_201907.jpg,17892_106.468643_29.565728_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/17892_106.468643_29.565728_201907.jpg
S0271,34887,106.516005,29.569171,202210,images/34887_106.516005_29.569171_202210.jpg,34887_106.516005_29.569171_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/34887_106.516005_29.569171_202210.jpg
S0272,31803,106.565618,29.554046,201906,images/31803_106.565618_29.554046_201906.jpg,31803_106.565618_29.554046_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/31803_106.565618_29.554046_201906.jpg
S0273,31895,106.477125,29.593531,201609,images/31895_106.477125_29.593531_201609.jpg,31895_106.477125_29.593531_201609.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/31895_106.477125_29.593531_201609.jpg
S0274,18976,106.548874,29.569037,202210,images/18976_106.548874_29.569037_202210.jpg,18976_106.548874_29.569037_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/18976_106.548874_29.569037_202210.jpg
S0275,20570,106.453623,29.542293,202210,images/20570_106.453623_29.542293_202210.jpg,20570_106.453623_29.542293_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/20570_106.453623_29.542293_202210.jpg
S0276,15139,106.471006,29.586503,201609,images/15139_106.471006_29.586503_201609.jpg,15139_106.471006_29.586503_201609.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/15139_106.471006_29.586503_201609.jpg
S0277,26941,106.565433,29.541382,201711,images/26941_106.565433_29.541382_201711.jpg,26941_106.565433_29.541382_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/26941_106.565433_29.541382_201711.jpg
S0278,56668,106.497811,29.609877,201508,images/56668_106.497811_29.609877_201508.jpg,56668_106.497811_29.609877_201508.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/56668_106.497811_29.609877_201508.jpg
S0279,8313,106.491937,29.587487,202210,images/8313_106.491937_29.587487_202210.jpg,8313_106.491937_29.587487_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/8313_106.491937_29.587487_202210.jpg
S0280,47947,106.525518,29.569828,202210,images/47947_106.525518_29.569828_202210.jpg,47947_106.525518_29.569828_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/47947_106.525518_29.569828_202210.jpg
S0281,27280,106.488398,29.569937,201610,images/27280_106.488398_29.569937_201610.jpg,27280_106.488398_29.569937_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/27280_106.488398_29.569937_201610.jpg
S0282,54512,106.531725,29.576154,202210,images/54512_106.531725_29.576154_202210.jpg,54512_106.531725_29.576154_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/54512_106.531725_29.576154_202210.jpg
S0283,48978,106.467404,29.555,202210,images/48978_106.467404_29.555_202210.jpg,48978_106.467404_29.555_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/48978_106.467404_29.555_202210.jpg
S0284,29788,106.529375,29.502149,201907,images/29788_106.529375_29.502149_201907.jpg,29788_106.529375_29.502149_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/29788_106.529375_29.502149_201907.jpg
S0285,9886,106.54938,29.478813,202210,images/9886_106.54938_29.478813_202210.jpg,9886_106.54938_29.478813_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/9886_106.54938_29.478813_202210.jpg
S0286,52643,106.484799,29.494109,202210,images/52643_106.484799_29.494109_202210.jpg,52643_106.484799_29.494109_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/52643_106.484799_29.494109_202210.jpg
S0287,24860,106.450729,29.477696,202210,images/24860_106.450729_29.477696_202210.jpg,24860_106.450729_29.477696_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/24860_106.450729_29.477696_202210.jpg
S0288,36915,106.547762,29.57533,201711,images/36915_106.547762_29.57533_201711.jpg,36915_106.547762_29.57533_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/36915_106.547762_29.57533_201711.jpg
S0289,39007,106.510593,29.54897,202005,images/39007_106.510593_29.54897_202005.jpg,39007_106.510593_29.54897_202005.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/39007_106.510593_29.54897_202005.jpg
S0290,19852,106.453358,29.518962,201906,images/19852_106.453358_29.518962_201906.jpg,19852_106.453358_29.518962_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19852_106.453358_29.518962_201906.jpg
S0291,4400,106.570594,29.561815,202210,images/4400_106.570594_29.561815_202210.jpg,4400_106.570594_29.561815_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/4400_106.570594_29.561815_202210.jpg
S0292,50560,106.584125,29.564364,201907,images/50560_106.584125_29.564364_201907.jpg,50560_106.584125_29.564364_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/50560_106.584125_29.564364_201907.jpg
S0293,53177,106.518182,29.523265,202004,images/53177_106.518182_29.523265_202004.jpg,53177_106.518182_29.523265_202004.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/53177_106.518182_29.523265_202004.jpg
S0294,3046,106.559126,29.492433,201907,images/3046_106.559126_29.492433_201907.jpg,3046_106.559126_29.492433_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/3046_106.559126_29.492433_201907.jpg
S0295,18101,106.500226,29.519461,201711,images/18101_106.500226_29.519461_201711.jpg,18101_106.500226_29.519461_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/18101_106.500226_29.519461_201711.jpg
S0296,31831,106.545508,29.587042,202210,images/31831_106.545508_29.587042_202210.jpg,31831_106.545508_29.587042_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/31831_106.545508_29.587042_202210.jpg
S0297,54117,106.531615,29.548652,201906,images/54117_106.531615_29.548652_201906.jpg,54117_106.531615_29.548652_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/54117_106.531615_29.548652_201906.jpg
S0298,42832,106.543347,29.602583,202210,images/42832_106.543347_29.602583_202210.jpg,42832_106.543347_29.602583_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/42832_106.543347_29.602583_202210.jpg
S0299,1787,106.538336,29.519466,202210,images/1787_106.538336_29.519466_202210.jpg,1787_106.538336_29.519466_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/1787_106.538336_29.519466_202210.jpg
S0300,4778,106.473781,29.480716,201907,images/4778_106.473781_29.480716_201907.jpg,4778_106.473781_29.480716_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/4778_106.473781_29.480716_201907.jpg
S0301,17463,106.506181,29.581826,201907,images/17463_106.506181_29.581826_201907.jpg,17463_106.506181_29.581826_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/17463_106.506181_29.581826_201907.jpg
S0302,30563,106.539386,29.587794,202210,images/30563_106.539386_29.587794_202210.jpg,30563_106.539386_29.587794_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/30563_106.539386_29.587794_202210.jpg
S0303,41795,106.464424,29.519155,202210,images/41795_106.464424_29.519155_202210.jpg,41795_106.464424_29.519155_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/41795_106.464424_29.519155_202210.jpg
S0304,17498,106.453284,29.550191,202210,images/17498_106.453284_29.550191_202210.jpg,17498_106.453284_29.550191_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/17498_106.453284_29.550191_202210.jpg
S0305,29237,106.524412,29.579948,202210,images/29237_106.524412_29.579948_202210.jpg,29237_106.524412_29.579948_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/29237_106.524412_29.579948_202210.jpg
S0306,37105,106.451533,29.544099,201906,images/37105_106.451533_29.544099_201906.jpg,37105_106.451533_29.544099_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/37105_106.451533_29.544099_201906.jpg
S0307,35158,106.590131,29.539203,201610,images/35158_106.590131_29.539203_201610.jpg,35158_106.590131_29.539203_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/35158_106.590131_29.539203_201610.jpg
S0308,18804,106.524303,29.601895,201907,images/18804_106.524303_29.601895_201907.jpg,18804_106.524303_29.601895_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/18804_106.524303_29.601895_201907.jpg
S0309,45537,106.552893,29.501304,202210,images/45537_106.552893_29.501304_202210.jpg,45537_106.552893_29.501304_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/45537_106.552893_29.501304_202210.jpg
S0310,25720,106.524328,29.512071,201610,images/25720_106.524328_29.512071_201610.jpg,25720_106.524328_29.512071_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/25720_106.524328_29.512071_201610.jpg
S0311,44719,106.482565,29.579334,202210,images/44719_106.482565_29.579334_202210.jpg,44719_106.482565_29.579334_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/44719_106.482565_29.579334_202210.jpg
S0312,33492,106.460687,29.515947,202210,images/33492_106.460687_29.515947_202210.jpg,33492_106.460687_29.515947_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/33492_106.460687_29.515947_202210.jpg
S0313,30176,106.556498,29.483567,201907,images/30176_106.556498_29.483567_201907.jpg,30176_106.556498_29.483567_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/30176_106.556498_29.483567_201907.jpg
S0314,49007,106.529394,29.570963,201710,images/49007_106.529394_29.570963_201710.jpg,49007_106.529394_29.570963_201710.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/49007_106.529394_29.570963_201710.jpg
S0315,19849,106.461615,29.535463,201906,images/19849_106.461615_29.535463_201906.jpg,19849_106.461615_29.535463_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19849_106.461615_29.535463_201906.jpg
S0316,12115,106.48255,29.572091,202210,images/12115_106.48255_29.572091_202210.jpg,12115_106.48255_29.572091_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/12115_106.48255_29.572091_202210.jpg
S0317,56768,106.528928,29.5826,201710,images/56768_106.528928_29.5826_201710.jpg,56768_106.528928_29.5826_201710.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/56768_106.528928_29.5826_201710.jpg
S0318,30835,106.464169,29.503893,202210,images/30835_106.464169_29.503893_202210.jpg,30835_106.464169_29.503893_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/30835_106.464169_29.503893_202210.jpg
S0319,33025,106.486568,29.600019,201907,images/33025_106.486568_29.600019_201907.jpg,33025_106.486568_29.600019_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/33025_106.486568_29.600019_201907.jpg
S0320,27746,106.45269,29.532619,201907,images/27746_106.45269_29.532619_201907.jpg,27746_106.45269_29.532619_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/27746_106.45269_29.532619_201907.jpg
S0321,15873,106.464993,29.484203,201711,images/15873_106.464993_29.484203_201711.jpg,15873_106.464993_29.484203_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/15873_106.464993_29.484203_201711.jpg
S0322,18535,106.565587,29.505508,202210,images/18535_106.565587_29.505508_202210.jpg,18535_106.565587_29.505508_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/18535_106.565587_29.505508_202210.jpg
S0323,3598,106.571546,29.559159,202210,images/3598_106.571546_29.559159_202210.jpg,3598_106.571546_29.559159_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/3598_106.571546_29.559159_202210.jpg
S0324,5804,106.573913,29.521215,201907,images/5804_106.573913_29.521215_201907.jpg,5804_106.573913_29.521215_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/5804_106.573913_29.521215_201907.jpg
S0325,17071,106.520413,29.54384,202210,images/17071_106.520413_29.54384_202210.jpg,17071_106.520413_29.54384_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/17071_106.520413_29.54384_202210.jpg
S0326,40490,106.551143,29.465595,202210,images/40490_106.551143_29.465595_202210.jpg,40490_106.551143_29.465595_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/40490_106.551143_29.465595_202210.jpg
S0327,45775,106.50316,29.512249,201906,images/45775_106.50316_29.512249_201906.jpg,45775_106.50316_29.512249_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/45775_106.50316_29.512249_201906.jpg
S0328,13050,106.47884,29.478139,202210,images/13050_106.47884_29.478139_202210.jpg,13050_106.47884_29.478139_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/13050_106.47884_29.478139_202210.jpg
S0329,30178,106.557004,29.484193,202210,images/30178_106.557004_29.484193_202210.jpg,30178_106.557004_29.484193_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/30178_106.557004_29.484193_202210.jpg
S0330,56926,106.509891,29.505941,201711,images/56926_106.509891_29.505941_201711.jpg,56926_106.509891_29.505941_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/56926_106.509891_29.505941_201711.jpg
S0331,45033,106.489918,29.524579,201907,images/45033_106.489918_29.524579_201907.jpg,45033_106.489918_29.524579_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/45033_106.489918_29.524579_201907.jpg
S0332,44169,106.461339,29.495874,201907,images/44169_106.461339_29.495874_201907.jpg,44169_106.461339_29.495874_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/44169_106.461339_29.495874_201907.jpg
S0333,15847,106.545805,29.56306,201610,images/15847_106.545805_29.56306_201610.jpg,15847_106.545805_29.56306_201610.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/15847_106.545805_29.56306_201610.jpg
S0334,37273,106.512115,29.597765,201907,images/37273_106.512115_29.597765_201907.jpg,37273_106.512115_29.597765_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/37273_106.512115_29.597765_201907.jpg
S0335,57597,106.560446,29.600995,201710,images/57597_106.560446_29.600995_201710.jpg,57597_106.560446_29.600995_201710.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/57597_106.560446_29.600995_201710.jpg
S0336,38780,106.53045,29.592716,201907,images/38780_106.53045_29.592716_201907.jpg,38780_106.53045_29.592716_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/38780_106.53045_29.592716_201907.jpg
S0337,32844,106.562698,29.51833,202210,images/32844_106.562698_29.51833_202210.jpg,32844_106.562698_29.51833_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/32844_106.562698_29.51833_202210.jpg
S0338,21878,106.453657,29.56856,201609,images/21878_106.453657_29.56856_201609.jpg,21878_106.453657_29.56856_201609.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/21878_106.453657_29.56856_201609.jpg
S0339,56787,106.458574,29.557458,201906,images/56787_106.458574_29.557458_201906.jpg,56787_106.458574_29.557458_201906.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/56787_106.458574_29.557458_201906.jpg
S0340,28449,106.526716,29.585586,201710,images/28449_106.526716_29.585586_201710.jpg,28449_106.526716_29.585586_201710.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/28449_106.526716_29.585586_201710.jpg
S0341,58616,106.514878,29.551286,202210,images/58616_106.514878_29.551286_202210.jpg,58616_106.514878_29.551286_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/58616_106.514878_29.551286_202210.jpg
S0342,14435,106.493452,29.494002,201711,images/14435_106.493452_29.494002_201711.jpg,14435_106.493452_29.494002_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/14435_106.493452_29.494002_201711.jpg
S0343,40960,106.515246,29.59197,202210,images/40960_106.515246_29.59197_202210.jpg,40960_106.515246_29.59197_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/40960_106.515246_29.59197_202210.jpg
S0344,57389,106.496445,29.512985,202210,images/57389_106.496445_29.512985_202210.jpg,57389_106.496445_29.512985_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/57389_106.496445_29.512985_202210.jpg
S0345,5184,106.561207,29.553633,202210,images/5184_106.561207_29.553633_202210.jpg,5184_106.561207_29.553633_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/5184_106.561207_29.553633_202210.jpg
S0346,33291,106.550054,29.506943,202210,images/33291_106.550054_29.506943_202210.jpg,33291_106.550054_29.506943_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/33291_106.550054_29.506943_202210.jpg
S0347,36658,106.549013,29.47865,202210,images/36658_106.549013_29.47865_202210.jpg,36658_106.549013_29.47865_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/36658_106.549013_29.47865_202210.jpg
S0348,27380,106.497662,29.558533,202210,images/27380_106.497662_29.558533_202210.jpg,27380_106.497662_29.558533_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/27380_106.497662_29.558533_202210.jpg
S0349,19521,106.518195,29.59529,202210,images/19521_106.518195_29.59529_202210.jpg,19521_106.518195_29.59529_202210.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19521_106.518195_29.59529_202210.jpg
S0350,19118,106.583262,29.598961,201907,images/19118_106.583262_29.598961_201907.jpg,19118_106.583262_29.598961_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/19118_106.583262_29.598961_201907.jpg
S0351,49897,106.483769,29.491727,201907,images/49897_106.483769_29.491727_201907.jpg,49897_106.483769_29.491727_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/49897_106.483769_29.491727_201907.jpg
S0352,3781,106.548084,29.621259,201711,images/3781_106.548084_29.621259_201711.jpg,3781_106.548084_29.621259_201711.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/3781_106.548084_29.621259_201711.jpg
S0353,33511,106.554834,29.601619,201907,images/33511_106.554834_29.601619_201907.jpg,33511_106.554834_29.601619_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/33511_106.554834_29.601619_201907.jpg
S0354,654,106.486604,29.49289,201907,images/654_106.486604_29.49289_201907.jpg,654_106.486604_29.49289_201907.jpg,https://pub-038359eb657f4df5960d0f9964bb67a2.r2.dev/654_106.486604_29.49289_201907.jpg
